date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:19:46	17530/17530	---M--	200	added ('OK')	image/webp	etag:%2223537a45f7b24b1d3f864e6f8d72594b%22	https://wager.tw/upload/73/store_images/361b29e4-cc6d-4ac1-a531-16745217b3b5.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_images/361b29e4-cc6d-4ac1-a531-16745217b3b5.webp	(from https://wager.tw/)
10:19:46	63344/63344	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:45%20GMT	https://wager.tw/store?id=66	C:/My%20Websites/https___wager.tw_/wager.tw/storec5b2.html	(from https://wager.tw/)
10:19:46	25456/25456	---M--	200	added ('OK')	image/webp	etag:%22b51cbea66eb35455f2ebe81ce4d2bb52%22	https://wager.tw/upload/73/store_image/a79d7254-858e-4d10-908a-b74a6b05c177.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/a79d7254-858e-4d10-908a-b74a6b05c177.webp	(from https://wager.tw/)
10:19:47	56093/56093	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:46%20GMT	https://wager.tw/store?id=386	C:/My%20Websites/https___wager.tw_/wager.tw/stored08d.html	(from https://wager.tw/)
10:19:47	22808/22808	---M--	200	added ('OK')	image/webp	etag:%224dc9316a861a4d8fb6ffd0800b502e93%22	https://wager.tw/upload/73/store_images/3d9b3626-8e99-431b-bba5-950b2fef4593.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_images/3d9b3626-8e99-431b-bba5-950b2fef4593.webp	(from https://wager.tw/)
10:19:47	79935/79935	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:46%20GMT	https://wager.tw/article/alice	C:/My%20Websites/https___wager.tw_/wager.tw/article/alice.html	(from https://wager.tw/)
10:19:47	49082/49082	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:47%20GMT	https://wager.tw/store?id=381	C:/My%20Websites/https___wager.tw_/wager.tw/store65b7.html	(from https://wager.tw/)
10:19:47	25836/25836	---M--	200	added ('OK')	image/webp	etag:%22d642be079afebf3f3f429f9305649d68%22	https://wager.tw/upload/73/store_images/554d8306-de23-490e-ad68-f86d5b840006.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_images/554d8306-de23-490e-ad68-f86d5b840006.webp	(from https://wager.tw/)
10:19:48	59791/59791	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:47%20GMT	https://wager.tw/store?id=150	C:/My%20Websites/https___wager.tw_/wager.tw/store9537.html	(from https://wager.tw/)
10:19:48	24064/24064	---M--	200	added ('OK')	image/webp	etag:%2289e5f5e97d41d80dc0b560ee54fc2d45%22	https://wager.tw/upload/73/store_image/1fa8ccce-1401-457c-80a7-60d5433b6def.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/1fa8ccce-1401-457c-80a7-60d5433b6def.webp	(from https://wager.tw/)
10:19:48	52996/52996	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:48%20GMT	https://wager.tw/store?id=68	C:/My%20Websites/https___wager.tw_/wager.tw/store5aaa.html	(from https://wager.tw/)
10:19:48	40720/40720	---M--	200	added ('OK')	image/webp	etag:%223987ba2b8c54f8b2ee49311a35d2b4f3%22	https://wager.tw/upload/73/store_image/66a3a99a-7f0c-440b-bf41-37b9d41f223e.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/66a3a99a-7f0c-440b-bf41-37b9d41f223e.webp	(from https://wager.tw/)
10:19:49	56599/56599	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:48%20GMT	https://wager.tw/store?id=67	C:/My%20Websites/https___wager.tw_/wager.tw/store2770.html	(from https://wager.tw/)
10:19:49	25166/25166	---M--	200	added ('OK')	image/webp	etag:%227846fdb62e72dafc8995bd9b0286e14e%22	https://wager.tw/upload/73/store_image/895f74bb-c51d-43f1-b67f-262f21f4e65f.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/895f74bb-c51d-43f1-b67f-262f21f4e65f.webp	(from https://wager.tw/)
10:19:49	55254/55254	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:49%20GMT	https://wager.tw/store?id=151	C:/My%20Websites/https___wager.tw_/wager.tw/store4133.html	(from https://wager.tw/)
10:19:49	29608/29608	---M--	200	added ('OK')	image/webp	etag:%224a5090f5e9fccec74e3b095902d08e1b%22	https://wager.tw/upload/73/store_image/a799c6e5-ad8d-4027-83c0-66ace888551b.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/a799c6e5-ad8d-4027-83c0-66ace888551b.webp	(from https://wager.tw/)
10:19:50	53017/53017	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:49%20GMT	https://wager.tw/store?id=235	C:/My%20Websites/https___wager.tw_/wager.tw/store1e74.html	(from https://wager.tw/)
10:19:50	40098/40098	---M--	200	added ('OK')	image/webp	etag:%228846fba6cd858349ea5a37dbd9922d2c%22	https://wager.tw/upload/73/store_images/f63d3126-fb52-4259-a0d5-9d9cf40fb0fa.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_images/f63d3126-fb52-4259-a0d5-9d9cf40fb0fa.webp	(from https://wager.tw/)
10:19:50	57640/57640	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:49%20GMT	https://wager.tw/store?id=69	C:/My%20Websites/https___wager.tw_/wager.tw/storeb27c.html	(from https://wager.tw/)
10:19:50	14560/14560	---M--	200	added ('OK')	image/webp	etag:%22bd506bcb3f358dbe78ad39ce14e7e31a%22	https://wager.tw/upload/73/store_image/4742ba2b-2b7b-43b6-8124-025b64b7f862.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/4742ba2b-2b7b-43b6-8124-025b64b7f862.webp	(from https://wager.tw/)
10:19:51	55174/55174	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:50%20GMT	https://wager.tw/store?id=70	C:/My%20Websites/https___wager.tw_/wager.tw/store4f62.html	(from https://wager.tw/)
10:19:51	26390/26390	---M--	200	added ('OK')	image/webp	etag:%22018db22255f822e57b97f2ef2cf6cada%22	https://wager.tw/upload/73/store_image/46419ecc-8471-432d-840e-9ea7fa0db6e6.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/46419ecc-8471-432d-840e-9ea7fa0db6e6.webp	(from https://wager.tw/)
10:19:51	54477/54477	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:50%20GMT	https://wager.tw/store?id=75	C:/My%20Websites/https___wager.tw_/wager.tw/store1a6a.html	(from https://wager.tw/)
10:19:51	34380/34380	---M--	200	added ('OK')	image/webp	etag:%22f02149c5026b3c756256dc72eb23d0a2%22	https://wager.tw/upload/73/store_image/4878dd1a-2a4a-4d29-a762-adcbc8d4500b.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/4878dd1a-2a4a-4d29-a762-adcbc8d4500b.webp	(from https://wager.tw/)
10:19:52	56482/56482	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:51%20GMT	https://wager.tw/store?id=71	C:/My%20Websites/https___wager.tw_/wager.tw/store475d.html	(from https://wager.tw/)
10:19:52	29874/29874	---M--	200	added ('OK')	image/webp	etag:%22d45fc414b52acc728ad667c4ad6e3f83%22	https://wager.tw/upload/73/store_image/7cfb59f1-1c8a-4fd8-801a-b4df6d07ee94.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/7cfb59f1-1c8a-4fd8-801a-b4df6d07ee94.webp	(from https://wager.tw/)
10:19:52	55759/55759	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:51%20GMT	https://wager.tw/store?id=74	C:/My%20Websites/https___wager.tw_/wager.tw/store23df.html	(from https://wager.tw/)
10:19:52	33632/33632	---M--	200	added ('OK')	image/webp	etag:%2218d36e13a10ec10954479da6e6384441%22	https://wager.tw/upload/73/store_image/a3865ada-f016-4a2d-9c83-5d121e4d6194.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/a3865ada-f016-4a2d-9c83-5d121e4d6194.webp	(from https://wager.tw/)
10:19:52	53764/53764	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:52%20GMT	https://wager.tw/store?id=72	C:/My%20Websites/https___wager.tw_/wager.tw/store76a2.html	(from https://wager.tw/)
10:19:52	25568/25568	---M--	200	added ('OK')	image/webp	etag:%22238191ea2ee8a287bc4acd0b868a041e%22	https://wager.tw/upload/73/store_image/34e6722e-07ea-4a7e-9b94-4b697a201044.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/34e6722e-07ea-4a7e-9b94-4b697a201044.webp	(from https://wager.tw/)
10:19:53	54314/54314	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:52%20GMT	https://wager.tw/store?id=73	C:/My%20Websites/https___wager.tw_/wager.tw/store8431.html	(from https://wager.tw/)
10:19:53	16980/16980	---M--	200	added ('OK')	image/webp	etag:%22bacdad8cee276d8e18e1d21adc1086b3%22	https://wager.tw/upload/73/store_image/9e4b3009-b2bb-482b-b49e-e99e31ab7544.webp	C:/My%20Websites/https___wager.tw_/wager.tw/upload/73/store_image/9e4b3009-b2bb-482b-b49e-e99e31ab7544.webp	(from https://wager.tw/)
10:19:53	44396/44396	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:53%20GMT	https://wager.tw/terms	C:/My%20Websites/https___wager.tw_/wager.tw/terms.html	(from https://wager.tw/)
10:19:54	44355/44355	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202024%2002:19:53%20GMT	https://wager.tw/privacy	C:/My%20Websites/https___wager.tw_/wager.tw/privacy.html	(from https://wager.tw/)
10:19:54	89476/89476	---MCZ	200	added ('OK')	text/javascript	etag:W/%229ac39dc31635a363e377eda0f6fbe03f%22	https://wager.tw/template/canvas/6.1.4/js/jquery.js	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/js/jquery.js	(from https://wager.tw/)
10:19:54	676978/676978	---MCZ	200	added ('OK')	text/javascript	etag:W/%225667c66aca075b42c10dda09a027afb4%22	https://wager.tw/template/canvas/6.1.4/js/plugins.min.js	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/js/plugins.min.js	(from https://wager.tw/)
10:19:54	47670/47670	---MCZ	200	added ('OK')	text/javascript	etag:W/%22cd6df866edae0633c645c90f6b540893%22	https://wager.tw/template/canvas/6.1.4/js/functions.min.js	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/js/functions.min.js	(from https://wager.tw/)
10:19:54	59015/59015	---MCZ	200	added ('OK')	text/javascript	etag:W/%222304743bcf7158bd56147a300ff8f7df%22	https://wager.tw/plugins/content-box/assets/scripts/lightbox/lightbox.min.js	C:/My%20Websites/https___wager.tw_/wager.tw/plugins/content-box/assets/scripts/lightbox/lightbox.min.js	(from https://wager.tw/)
10:19:54	10260/10260	---MCZ	200	added ('OK')	text/javascript	etag:W/%222ea8d336b36e30a64594fa0b854c91a6%22	https://wager.tw/plugins/content-box/assets/scripts/navbar/navbar.min.js	C:/My%20Websites/https___wager.tw_/wager.tw/plugins/content-box/assets/scripts/navbar/navbar.min.js	(from https://wager.tw/)
10:19:55	90253/90253	---MCZ	200	added ('OK')	text/javascript	etag:W/%2248d78efc8a96c9fc71affcdf29d260d8%22	https://wager.tw/plugins/content-box/assets/scripts/glide/glide.js	C:/My%20Websites/https___wager.tw_/wager.tw/plugins/content-box/assets/scripts/glide/glide.js	(from https://wager.tw/)
10:19:55	93018/93018	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ff56cc7c484f81b7f711a4bba353f792%22	https://wager.tw/plugins/content-box/assets/scripts/slick/slick.js	C:/My%20Websites/https___wager.tw_/wager.tw/plugins/content-box/assets/scripts/slick/slick.js	(from https://wager.tw/)
10:19:55	153845/153845	---MCZ	200	added ('OK')	text/javascript	etag:W/%226bca651cc4271e0d54cedf82b271f93c%22	https://wager.tw/plugins/content-box/box/box-flex.js	C:/My%20Websites/https___wager.tw_/wager.tw/plugins/content-box/box/box-flex.js	(from https://wager.tw/)
10:19:56	12553/12553	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c29ff1da6ffd85b076326dd6896fcba6%22	https://wager.tw/plugins/ckeditor5/embed.min.js	C:/My%20Websites/https___wager.tw_/wager.tw/plugins/ckeditor5/embed.min.js	(from https://wager.tw/)
10:19:56	49669/49669	---MC-	405	error ('Method%20Not%20Allowed')	text/html	date:Fri,%2027%20Dec%202024%2002:19:55%20GMT	https://wager.tw/nogooglebot/timer-button-click	C:/My%20Websites/https___wager.tw_/wager.tw/nogooglebot/timer-button-click	(from https://wager.tw/)
10:19:56	51295/51295	---MCZ	200	added ('OK')	text/css	etag:W/%22e5c40720e40dfc20694f2333b08480bb%22	https://wager.tw/plugins/content-box/assets/ionicons/css/ionicons.min.css	C:/My%20Websites/https___wager.tw_/wager.tw/plugins/content-box/assets/ionicons/css/ionicons.min.css	(from https://wager.tw/plugins/content-box/assets/minimalist-blocks/content.css)
10:19:57	85875/85875	---M-Z	200	added ('OK')	text/css	etag:W/%2214f73-BDozLk9VXMC/015FG+lVtLk5ZqA%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css	C:/My%20Websites/https___wager.tw_/cdn.jsdelivr.net/npm/bootstrap-icons@1.11.3/font/bootstrap-icons.min.css	(from https://wager.tw/plugins/content-box/assets/minimalist-blocks/content.css)
10:19:57	4080/4080	---MCZ	200	added ('OK')	text/css	etag:W/%225104fa86a76c6079e436347bb3e3cde0%22	https://wager.tw/plugins/content-box/assets/scripts/lightbox/skin.css	C:/My%20Websites/https___wager.tw_/wager.tw/plugins/content-box/assets/scripts/lightbox/skin.css	(from https://wager.tw/plugins/content-box/assets/scripts/lightbox/lightbox.css)
10:19:57	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Fri,%2027%20Dec%202024%2002:19:57%20GMT	https://wager.tw/template/canvas/6.1.4/images/icons/close.png	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/images/icons/close.png	(from https://wager.tw/template/canvas/6.1.4/style.min.css)
10:19:57	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Fri,%2027%20Dec%202024%2002:19:57%20GMT	https://wager.tw/template/canvas/6.1.4/images/grid.png	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/images/grid.png	(from https://wager.tw/template/canvas/6.1.4/style.min.css)
10:19:58	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Fri,%2027%20Dec%202024%2002:19:57%20GMT	https://wager.tw/template/canvas/6.1.4/images/pattern.png	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/images/pattern.png	(from https://wager.tw/template/canvas/6.1.4/style.min.css)
10:19:58	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Fri,%2027%20Dec%202024%2002:19:57%20GMT	https://wager.tw/template/canvas/6.1.4/images/parallax/parallax-bg.jpg	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/images/parallax/parallax-bg.jpg	(from https://wager.tw/template/canvas/6.1.4/style.min.css)
10:19:58	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Fri,%2027%20Dec%202024%2002:19:57%20GMT	https://wager.tw/template/canvas/6.1.4/images/icons/iconalt.svg	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/images/icons/iconalt.svg	(from https://wager.tw/template/canvas/6.1.4/style.min.css)
10:19:58	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Fri,%2027%20Dec%202024%2002:19:58%20GMT	https://wager.tw/template/canvas/6.1.4/images/icons/play.png	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/images/icons/play.png	(from https://wager.tw/template/canvas/6.1.4/style.min.css)
10:19:59	559740/559740	---M--	200	added ('OK')	application/octet-stream	etag:%222e3e00915d591db0a4274dff874c7204%22	https://wager.tw/template/canvas/6.1.4/css/fonts/font-icons.eot	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/font-icons.eot	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:19:59	559660/559660	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22065e2dd1b00efb3a7cd3b68dca41ecad%22	https://wager.tw/template/canvas/6.1.4/css/fonts/font-icons.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/font-icons.woff	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:19:59	559584/559584	---M--	200	added ('OK')	application/octet-stream	etag:%22c74f807fc25f4c9b60157b1c677c7d07%22	https://wager.tw/template/canvas/6.1.4/css/fonts/font-icons.ttf	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/font-icons.ttf	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:19:59	1731449/1731449	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e28cd5de5b0f1575601c90e556ef5c3%22	https://wager.tw/template/canvas/6.1.4/css/fonts/font-icons.svg	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/font-icons.svg	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:00	86416/86416	---M--	200	added ('OK')	application/octet-stream	etag:%2203e91ecd66510e6aca07c14cd192c7f9%22	https://wager.tw/template/canvas/6.1.4/css/fonts/lined-icons.eot	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/lined-icons.eot	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:00	86312/86312	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22aee06baf85ea5f336afc323e216b7411%22	https://wager.tw/template/canvas/6.1.4/css/fonts/lined-icons.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/lined-icons.woff	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:00	86236/86236	---M--	200	added ('OK')	application/octet-stream	etag:%22dc91a2ae5218064bb02d972dc8623cdd%22	https://wager.tw/template/canvas/6.1.4/css/fonts/lined-icons.ttf	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/lined-icons.ttf	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:00	320497/320497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22da9aa53076ed58d7abbc2ff69d34e280%22	https://wager.tw/template/canvas/6.1.4/css/fonts/lined-icons.svg	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/lined-icons.svg	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:00	35514/35514	---M--	200	added ('OK')	application/octet-stream	etag:%22f19a7f6c7a0b54b748277c40d7cf8882%22	https://wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.eot	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.eot	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:01	35514/35514	---M--	200	added ('OK')	application/octet-stream	etag:%22f19a7f6c7a0b54b748277c40d7cf8882%22	https://wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.eot?	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Iconsd41d.eot	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:01	59324/59324	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22ff94ad94c3a9d04bd2f80cb3c87dcccb%22	https://wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.woff	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.woff	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:01	35304/35304	---M--	200	added ('OK')	application/octet-stream	etag:%22596814caa4fbaecbf5014bcfe8e363fb%22	https://wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.ttf	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.ttf	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:01	180772/180772	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c9c9b5ebc6395eeb83072bf18e3818aa%22	https://wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.svg	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/css/fonts/Simple-Line-Icons.svg	(from https://wager.tw/template/canvas/6.1.4/css/font-icons.min.css)
10:20:02	102248/102248	---MCZ	200	added ('OK')	text/css	etag:W/%22af08881c0f58095e388bd16ac0ff4751%22	https://wager.tw/template/canvas/7.3.1/css/icons/font-awesome.css	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/font-awesome.css	(from https://wager.tw/template/canvas/7.3.1/css/font-icons.min.css)
10:20:02	85833/85833	---MCZ	200	added ('OK')	text/css	etag:W/%22fab5d0403904e15fec2f29c12efa2d43%22	https://wager.tw/template/canvas/7.3.1/css/icons/bootstrap-icons.css	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/bootstrap-icons.css	(from https://wager.tw/template/canvas/7.3.1/css/font-icons.min.css)
10:20:02	53675/53675	---MCZ	200	added ('OK')	text/css	etag:W/%22282de535804de951a0881d6ebb9cdfd4%22	https://wager.tw/template/canvas/7.3.1/css/icons/unicons.css	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/7.3.1/css/icons/unicons.css	(from https://wager.tw/template/canvas/7.3.1/css/font-icons.min.css)
10:20:02	127/127	---MCZ	404	error ('Not%20Found')	application/xml	date:Fri,%2027%20Dec%202024%2002:20:02%20GMT	https://wager.tw/template/canvas/6.1.4/images/preloader-dark.gif	C:/My%20Websites/https___wager.tw_/wager.tw/template/canvas/6.1.4/images/preloader-dark.gif	(from https://wager.tw/template/canvas/6.1.4/css/magnific-popup.min.css)
